n,input_signal,filtered_signal,output_freq,input_fft_mag,filtered_fft_mag,
1038,0.9400101900100708,0.42968881130218506,-1.7573397159576416,3.606306552886963,112.0,
1039,2.965771436691284,0.38413140177726746,-1.4635529518127441,3.65006160736084,120.0,
1040,0.9317026138305664,0.4293617010116577,-1.827117681503296,3.6936049461364746,128.0,
1041,2.9925177097320557,0.3848644196987152,-1.3636938333511353,3.74229097366333,136.0,
1042,0.922468900680542,0.42899876832962036,-1.8912709951400757,3.7905051708221436,144.0,
1043,3.020839214324951,0.3855527937412262,-1.2606816291809082,3.841501235961914,152.0,
1044,0.9138491153717041,0.4285827875137329,-1.951743721961975,3.8947675228118896,160.0,
1045,3.047966718673706,0.38619154691696167,-1.1562583446502686,3.9497873783111572,168.0,
1046,0.9051589369773865,0.42813003063201904,-2.0087380409240723,4.003250598907471,176.0,
1047,3.075653553009033,0.38678014278411865,-1.0450711250305176,4.060218811035156,184.0,
1048,0.8963372111320496,0.4276273250579834,-2.063884973526001,4.1162214279174805,192.0,
1049,3.1049747467041016,0.3873337209224701,-0.9373842477798462,4.183592796325684,200.0,
1050,0.8877664804458618,0.42707908153533936,-2.1146903038024902,4.240874290466309,208.0,
1051,3.1343297958374023,0.3878486752510071,-0.826904833316803,4.299820423126221,216.0,
1052,0.8785867691040039,0.4264655113220215,-2.159606456756592,4.362797737121582,224.0,
1053,3.1635990142822266,0.3883326053619385,-0.7139934301376343,4.424744606018066,232.0,
1054,0.8693466782569885,0.4257991313934326,-2.20196795463562,4.488688945770264,240.0,
1055,3.19425106048584,0.38879919052124023,-0.6004812717437744,4.551126003265381,248.0,
1056,0.8614643812179565,0.42506736516952515,-2.240009307861328,4.615323066711426,256.0,
1057,3.224977970123291,0.38923221826553345,-0.4833940863609314,4.67742919921875,264.0,
1058,0.851954460144043,0.42427289485931396,-2.2742486000061035,4.7409257888793945,272.0,
1059,3.256270408630371,0.3896608352661133,-0.367450475692749,4.806939601898193,280.0,
1060,0.8424994349479675,0.42341530323028564,-2.3047590255737305,4.869412422180176,288.0,
1061,3.2880091667175293,0.39008480310440063,-0.25000929832458496,4.931474685668945,296.0,
1062,0.8339885473251343,0.42248499393463135,-2.3295047283172607,4.993043899536133,304.0,
1063,3.31996488571167,0.39049065113067627,-0.1318424940109253,5.05720329284668,312.0,
1064,0.8243095278739929,0.4214940667152405,-2.352238178253174,5.120031833648682,320.0,
1065,3.3540396690368652,0.3909107446670532,-0.012774601578712463,5.179829120635986,328.0,
1066,0.8147587776184082,0.4204394817352295,-2.369102954864502,5.240873336791992,336.0,
1067,3.387986660003662,0.3913348615169525,0.10725848376750946,5.301106929779053,344.0,
1068,0.8054469227790833,0.4193040728569031,-2.382117748260498,5.360225200653076,352.0,
1069,3.4216959476470947,0.3917754888534546,0.22945445775985718,5.417870998382568,360.0,
1070,0.796606719493866,0.418115496635437,-2.3914809226989746,5.474599838256836,368.0,
1071,3.456939697265625,0.3922359347343445,0.35032719373703003,5.531910419464111,376.0,
1072,0.7860413193702698,0.4168596863746643,-2.3976082801818848,5.5866379737854,384.0,
1073,3.4928078651428223,0.3927333950996399,0.4678020179271698,5.638874053955078,392.0,
1074,0.7768255472183228,0.4155402183532715,-2.3956778049468994,1049.3638916015625,400.0,
1075,3.5293452739715576,0.39325737953186035,0.5919151306152344,5.7414374351501465,408.0,
1076,0.7675783038139343,0.4141641855239868,-2.391387462615967,5.790680885314941,416.0,
1077,3.5663766860961914,0.39382249116897583,0.7139796614646912,5.838228225708008,424.0,
1078,0.7566891312599182,0.41273003816604614,-2.380910634994507,5.8853230476379395,432.0,
1079,3.60507869720459,0.3944357931613922,0.8363091349601746,5.930236339569092,440.0,
1080,0.7473039031028748,0.4112359285354614,-2.374816417694092,5.971999168395996,448.0,
1081,3.643195867538452,0.3950941860675812,0.9554511308670044,6.013962268829346,456.0,
1082,0.7368876338005066,0.4097013473510742,-2.3551063537597656,6.053316593170166,464.0,
1083,3.6823153495788574,0.3958148956298828,1.076641321182251,6.090847969055176,472.0,
1084,0.7267781496047974,0.4081273078918457,-2.332771062850952,6.125707149505615,480.0,
1085,3.7233264446258545,0.3965957760810852,1.1948323249816895,6.158990859985352,488.0,
1086,0.7166558504104614,0.406502366065979,-2.3079848289489746,6.191236972808838,496.0,
1087,3.764584541320801,0.39743536710739136,1.3134937286376953,6.2204270362854,504.0,
1088,0.7057408094406128,0.4048539400100708,-2.277686357498169,6.247219085693359,512.0,
1089,3.8074865341186523,0.3983469009399414,1.4310288429260254,6.272174835205078,520.0,
1090,0.6947011351585388,0.4031730890274048,-2.2437424659729004,6.295305252075195,528.0,
1091,3.849351406097412,0.3993403911590576,1.5482275485992432,6.316125392913818,536.0,
1092,0.6841215491294861,0.40146130323410034,-2.204728603363037,6.3348307609558105,544.0,
1093,3.8934216499328613,0.4003973603248596,1.6630144119262695,6.350692272186279,552.0,
1094,0.6743117570877075,0.39975160360336304,-2.1626272201538086,6.363893032073975,560.0,
1095,3.938647747039795,0.4015383720397949,1.7764887809753418,6.375802516937256,568.0,
1096,0.6623685956001282,0.3980333209037781,-2.1146240234375,6.385351181030273,576.0,
1097,3.985182762145996,0.40276038646698,1.8880102634429932,6.39192008972168,584.0,
1098,0.6516432166099548,0.3963025212287903,-2.0634520053863525,6.3966803550720215,592.0,
1099,4.032823085784912,0.4040587544441223,1.9979333877563477,6.3984222412109375,600.0,
1100,0.6401102542877197,0.3945862650871277,-2.0083727836608887,6.397605895996094,608.0,
1101,4.079998970031738,0.40544378757476807,2.1081016063690186,6.395747661590576,616.0,
1102,0.627723753452301,0.39289116859436035,-1.9498302936553955,6.390460968017578,624.0,
1103,4.129901885986328,0.40691041946411133,2.212413787841797,6.383017539978027,632.0,
1104,0.617414653301239,0.3911970853805542,-1.8863558769226074,6.372384071350098,640.0,
1105,4.181003093719482,0.40844714641571045,2.3152434825897217,6.359985828399658,648.0,
1106,0.6050901412963867,0.3895403742790222,-1.8177683353424072,6.345714092254639,656.0,
1107,4.233027458190918,0.4100782871246338,2.4164657592773438,6.328672885894775,664.0,
1108,0.5915895700454712,0.38792163133621216,-1.7467353343963623,6.3086628913879395,672.0,
1109,4.286163806915283,0.41178596019744873,2.516441822052002,6.286726951599121,680.0,
1110,0.5804799199104309,0.38634324073791504,-1.6737748384475708,6.26309871673584,688.0,
1111,4.340729236602783,0.41356945037841797,2.6116724014282227,6.236105442047119,696.0,
1112,0.5673996210098267,0.3848174214363098,-1.594257116317749,6.2071380615234375,704.0,
1113,4.396907806396484,0.41542959213256836,2.70406174659729,6.176244735717773,712.0,
1114,0.5538069605827332,0.3833422064781189,-1.5125277042388916,6.142826080322266,720.0,
1115,4.454197406768799,0.4173600673675537,2.7940192222595215,6.107365608215332,728.0,
1116,0.5414971113204956,0.38192224502563477,-1.4279837608337402,6.069413661956787,736.0,
1117,4.513131141662598,0.41934823989868164,2.8803768157958984,6.029965877532959,744.0,
1118,0.5277655720710754,0.3805809020996094,-1.3393754959106445,5.987878322601318,752.0,
1119,4.574131965637207,0.421392560005188,2.963595390319824,5.943709373474121,760.0,
1120,0.5138974189758301,0.3793094754219055,-1.2480318546295166,5.89827299118042,768.0,
1121,4.636410713195801,0.42349743843078613,3.0426905155181885,5.850299835205078,776.0,
1122,0.49955427646636963,0.37812334299087524,-1.153346300125122,5.800548553466797,784.0,
1123,4.699545383453369,0.42565464973449707,3.1183485984802246,5.748879432678223,792.0,
1124,0.4854888916015625,0.3770103454589844,-1.0565214157104492,5.695550441741943,800.0,
1125,4.765716552734375,0.427825927734375,3.191112995147705,5.640837669372559,808.0,
1126,0.4706721305847168,0.3759903907775879,-0.9573298096656799,5.58378791809082,816.0,
1127,4.833956718444824,0.43009066581726074,3.258857011795044,5.525042533874512,824.0,
1128,0.45580899715423584,0.3750629723072052,-0.8543744683265686,5.465481758117676,832.0,
1129,4.903244972229004,0.43235135078430176,3.3221490383148193,5.404160976409912,840.0,
1130,0.4402310252189636,0.3742288649082184,37.145263671875,5.341691017150879,848.0,
1131,4.97382926940918,0.4346414804458618,-682.1634521484375,5.27721643447876,856.0,
1132,0.4244505763053894,0.3734950125217438,-0.6431777477264404,5.2118024826049805,864.0,
1133,5.047848701477051,0.4369393587112427,3.4371330738067627,5.145238399505615,872.0,
1134,0.40876150131225586,0.37285420298576355,-0.535942792892456,5.077483654022217,880.0,
1135,5.124093532562256,0.43923985958099365,3.4879324436187744,5.008930206298828,888.0,
1136,0.39131128787994385,0.37232208251953125,-0.42354777455329895,4.93882417678833,896.0,
1137,5.2031049728393555,0.441547155380249,3.534877300262451,4.868031024932861,904.0,
1138,0.3749704360961914,0.37188494205474854,-0.31171706318855286,4.796635627746582,912.0,
1139,5.2821478843688965,0.4438401460647583,3.577606201171875,4.724600791931152,920.0,
1140,0.358461856842041,0.3715492784976959,-0.19935813546180725,4.651558876037598,928.0,
1141,5.366924285888672,0.44610595703125,3.615312099456787,4.578073978424072,936.0,
1142,0.33944904804229736,0.37132179737091064,-0.08361387252807617,4.504069805145264,944.0,
1143,5.453917980194092,0.44835615158081055,3.6476876735687256,4.429158687591553,952.0,
1144,0.3200506567955017,0.3711872100830078,0.03112722933292389,4.355030059814453,960.0,
1145,5.540890216827393,0.45056092739105225,3.6764602661132812,4.27980899810791,968.0,
1146,0.30229055881500244,0.3711484372615814,0.14710739254951477,4.2044854164123535,976.0,
1147,5.632983684539795,0.45272135734558105,3.700057029724121,4.129078388214111,984.0,
1148,0.28426504135131836,0.37119942903518677,0.26435089111328125,4.05381441116333,992.0,
1149,5.727873802185059,0.4548373222351074,3.7189383506774902,3.9783976078033447,1000.0,
1150,0.2621000409126282,0.37134501338005066,0.3813244104385376,3.903360605239868,1008.0,
1151,5.827808380126953,0.4568800926208496,3.732560634613037,3.828356981277466,1016.0,
1152,0.24258267879486084,0.37157636880874634,0.4985503852367401,3.7537925243377686,1024.0,
1153,5.928509712219238,0.45885658264160156,3.7416555881500244,3.6799073219299316,1032.0,
1154,0.22048133611679077,0.3718871772289276,0.6161536574363708,3.6059839725494385,1040.0,
1155,6.033384799957275,0.4607555866241455,3.74654483795166,3.5327227115631104,1048.0,
1156,0.19947141408920288,0.37227359414100647,0.7321314811706543,3.460402250289917,1056.0,
1157,6.144152641296387,0.4625673294067383,3.746184825897217,3.388746976852417,1064.0,
1158,0.17536073923110962,0.37271997332572937,0.8485139012336731,3.3175947666168213,1072.0,
1159,6.257367134094238,0.464300274848938,3.7408065795898438,3.2473063468933105,1080.0,
1160,0.15198856592178345,0.3732380270957947,0.9645485877990723,3.177833318710327,1088.0,
1161,6.37526798248291,0.4659236669540405,3.730832815170288,3.111093044281006,1096.0,
1162,0.1269092559814453,0.3738088607788086,1.079332947731018,3.043656826019287,1104.0,
1163,6.497511863708496,0.4674471616744995,3.716472625732422,2.9777019023895264,1112.0,
1164,0.10064637660980225,0.37442243099212646,1.1926113367080688,2.9129953384399414,1120.0,
1165,6.626700401306152,0.4688723087310791,3.697528839111328,2.8496897220611572,1128.0,
1166,0.07664549350738525,0.3750753402709961,1.3048086166381836,2.7875640392303467,1136.0,
1167,6.757858753204346,0.47016477584838867,3.6740736961364746,2.7270610332489014,1144.0,
1168,0.05013853311538696,0.375746488571167,1.4150582551956177,2.668124198913574,1152.0,
1169,6.892373085021973,0.4713393449783325,3.645902633666992,2.6103479862213135,1160.0,
1170,0.022178471088409424,0.37648147344589233,1.5235625505447388,2.5543994903564453,1168.0,
1171,7.043099403381348,0.4724154472351074,3.613136053085327,2.4998297691345215,1176.0,
1172,-0.009979307651519775,0.3771822452545166,1.6310930252075195,2.4476261138916016,1184.0,
1173,7.1909685134887695,0.4733680486679077,3.576439380645752,2.396364212036133,1192.0,
1174,-0.04236787557601929,0.37789642810821533,1.7355196475982666,2.3473024368286133,1200.0,
1175,7.348979949951172,0.4741915464401245,3.535916328430176,2.299705982208252,1208.0,
1176,-0.07333371043205261,0.3785874843597412,1.837937831878662,2.2540268898010254,1216.0,
1177,7.5094218254089355,0.4748722314834595,3.4908218383789062,2.210087537765503,1224.0,
1178,-0.10592132806777954,0.3792928457260132,1.9379503726959229,2.167905807495117,1232.0,
1179,7.682712554931641,0.4754366874694824,3.4421463012695312,2.1275863647460938,1240.0,
1180,-0.14041519165039062,0.3799858093261719,2.0348196029663086,2.0890440940856934,1248.0,
1181,7.866100311279297,0.47587060928344727,3.389497756958008,2.0523183345794678,1256.0,
1182,-0.1781754493713379,0.3805748224258423,2.128876209259033,2.0173163414001465,1264.0,
1183,8.051465034484863,0.47619807720184326,3.333101749420166,1.9840878248214722,1272.0,
1184,-0.2166910171508789,0.3811548948287964,2.2209672927856445,1.952548623085022,1280.0,
1185,8.250032424926758,0.47638916969299316,3.273629665374756,1.9226771593093872,1288.0,
1186,-0.2557944059371948,0.38168323040008545,2.3091392517089844,1.8944944143295288,1296.0,
1187,8.459285736083984,0.4764552116394043,3.2105355262756348,1.8678600788116455,1304.0,
1188,-0.30003276467323303,0.38211309909820557,2.3936872482299805,1.8428120613098145,1312.0,
1189,8.676387786865234,0.4764254093170166,3.144737720489502,1.8192468881607056,1320.0,
1190,-0.34126046299934387,0.38250958919525146,2.475285530090332,1.7970967292785645,1328.0,
1191,8.910050392150879,0.47624170780181885,3.0750892162323,1.7762813568115234,1336.0,
1192,-0.38879042863845825,0.3828057050704956,2.553616523742676,1.756737470626831,1344.0,
1193,9.155016899108887,0.4759770631790161,3.002936363220215,1.7384274005889893,1352.0,
1194,-0.4412476420402527,0.38301706314086914,2.6279730796813965,1.7212566137313843,1360.0,
1195,9.415660858154297,0.475630521774292,2.9288203716278076,1.705213189125061,1368.0,
1196,-0.4881584346294403,0.38309764862060547,2.6987318992614746,1.6901499032974243,1376.0,
1197,9.68752670288086,0.4751248359680176,2.851917266845703,1.6760097742080688,1384.0,
1198,-0.5530489087104797,0.38313257694244385,2.765568256378174,1.6627070903778076,1392.0,
1199,9.982946395874023,0.47463226318359375,2.7724051475524902,1.6502081155776978,1400.0,
1200,-0.6041831970214844,0.3829461336135864,2.8285746574401855,1.6384453773498535,1408.0,
1201,10.284688949584961,0.4739483594894409,2.6911661624908447,1.627293586730957,1416.0,
1202,-0.6769314408302307,0.3827749490737915,2.8880624771118164,1.6167778968811035,1424.0,
1203,10.623197555541992,0.47329044342041016,2.6082396507263184,1.6067062616348267,1432.0,
1204,-0.7402615547180176,0.38230061531066895,2.9427719116210938,1.597133755683899,1440.0,
1205,10.959284782409668,0.47251927852630615,2.523547649383545,1.5879876613616943,1448.0,
1206,-0.8071302175521851,0.3818180561065674,2.9938430786132812,1.5791863203048706,1456.0,
1207,11.341351509094238,0.4716377854347229,2.437317371368408,1.5706883668899536,1464.0,
1208,-0.8819959163665771,0.381152868270874,3.0414481163024902,1.5624516010284424,1472.0,
1209,11.741888046264648,0.4707455039024353,2.3494958877563477,1.5544145107269287,1480.0,
1210,-0.9629840850830078,0.38038361072540283,3.083979368209839,1.5465612411499023,1488.0,
1211,12.17995548248291,0.4698009490966797,2.261478900909424,1.53885018825531,1496.0,
1212,-1.051630973815918,0.37947607040405273,3.1228244304656982,1.5312565565109253,1504.0,
1213,12.649038314819336,0.46882957220077515,2.172341823577881,1.5237352848052979,1512.0,
1214,-1.1506519317626953,0.3783857822418213,3.157700300216675,1.5162651538848877,1520.0,
1215,13.152952194213867,0.467878520488739,2.0821099281311035,1.5088376998901367,1528.0,
1216,-1.2518712282180786,0.3771522045135498,3.1885757446289062,1.501431941986084,1536.0,
1217,13.701112747192383,0.46687179803848267,1.9919681549072266,1.4940210580825806,1544.0,
1218,-1.3631744384765625,0.37576985359191895,3.2150354385375977,1.4865992069244385,1552.0,
1219,14.29772663116455,0.46586549282073975,1.9015588760375977,1.4791566133499146,1560.0,
1220,-1.4843846559524536,0.3742436170578003,3.2375662326812744,1.4716905355453491,1568.0,
1221,14.950580596923828,0.46485763788223267,1.8109347820281982,1.4641770124435425,1576.0,
1222,-1.6177482604980469,0.3725764751434326,3.256544351577759,1.456632375717163,1584.0,
1223,15.668159484863281,0.4638581871986389,1.7206172943115234,1.4490549564361572,1592.0,
1224,-1.7678961753845215,0.3707756996154785,3.271186590194702,1.4414317607879639,1600.0,
1225,16.459148406982422,0.4628876745700836,1.630665898323059,1.4337706565856934,1608.0,
1226,-1.9320433139801025,0.36881697177886963,3.282132625579834,1.4260778427124023,1616.0,
1227,17.33142852783203,0.46195101737976074,1.5411098003387451,1.4183506965637207,1624.0,
1228,-2.113708019256592,0.36671292781829834,3.2892048358917236,1.410604476928711,1632.0,
1229,18.305206298828125,0.46104487776756287,1.4523017406463623,1.4028419256210327,1640.0,
1230,-2.3146421909332275,0.3644754886627197,3.2926135063171387,1.3950790166854858,1648.0,
1231,19.399738311767578,0.4601389169692993,1.364486813545227,1.3872840404510498,1656.0,
1232,-2.5474486351013184,0.3621271848678589,3.292595386505127,1.3795050382614136,1664.0,
1233,20.63361358642578,0.4593048691749573,1.2777924537658691,1.371728777885437,1672.0,
1234,-2.8087165355682373,0.3596374988555908,3.2886834144592285,1.3639947175979614,1680.0,
1235,22.035762786865234,0.4585062265396118,1.1922024488449097,1.356278419494629,1688.0,
1236,-3.1094307899475098,0.3570442199707031,3.281376600265503,1.3486047983169556,1696.0,
1237,23.647441864013672,0.4577280580997467,1.1077942848205566,1.340978741645813,1704.0,
1238,-3.4560647010803223,0.3543142080307007,3.2712278366088867,1.3334003686904907,1712.0,
1239,25.512588500976562,0.4569857120513916,1.0249030590057373,1.325882911682129,1720.0,
1240,-3.8635244369506836,0.35149943828582764,3.2575089931488037,1.318435788154602,1728.0,
1241,27.70940589904785,0.4562375247478485,0.9441922903060913,1.3110798597335815,1736.0,
1242,-4.3486223220825195,0.34858500957489014,3.2409355640411377,1.303805947303772,1744.0,
1243,30.31970977783203,0.4554857015609741,0.8651870489120483,1.296606183052063,1752.0,
1244,-4.935553550720215,0.34557104110717773,3.221250534057617,1.2895021438598633,1760.0,
1245,33.478084564208984,0.4546838402748108,0.7874420881271362,1.2824980020523071,1768.0,
1246,-5.65873908996582,0.342495322227478,3.1988816261291504,1.2756067514419556,1776.0,
1247,37.38397216796875,0.4537821412086487,0.7119579315185547,1.2688171863555908,1784.0,
1248,-6.578489303588867,0.33935415744781494,3.1738386154174805,1.2621428966522217,1792.0,
1249,42.32830047607422,0.4526815712451935,0.6387605667114258,1.2555718421936035,1800.0,
1250,-7.778626441955566,0.33614182472229004,3.1462554931640625,1.249116063117981,1808.0,
1251,48.791961669921875,0.45123690366744995,0.5677749514579773,1.2427667379379272,1816.0,
1252,-9.413419723510742,0.3328815698623657,3.1164536476135254,1.2365363836288452,1824.0,
1253,57.610206604003906,0.44916683435440063,0.4990704655647278,1.2304152250289917,1832.0,
1254,-11.774690628051758,0.3295799493789673,3.084115505218506,1.2244089841842651,1840.0,
1255,70.34130859375,0.44599077105522156,0.4327097237110138,1.2185148000717163,1848.0,
1256,-15.483646392822266,0.3262505531311035,3.049861192703247,1.2127186059951782,1856.0,
1257,90.34750366210938,0.4406067430973053,0.3686431050300598,1.2070302963256836,1864.0,
1258,-22.156984329223633,0.3228846788406372,3.0138068199157715,1.2014373540878296,1872.0,
1259,126.36964416503906,0.4301847517490387,0.307140052318573,1.195960521697998,1880.0,
1260,-37.74274826049805,0.3195033073425293,2.9760379791259766,1.1905666589736938,1888.0,
1261,210.40220642089844,0.4043687582015991,0.2483384907245636,1.1852630376815796,1896.0,
1262,-115.62779235839844,0.3159470558166504,2.9364943504333496,1.1800410747528076,1904.0,
1263,630.562744140625,0.2698318660259247,0.19189253449440002,1.1749144792556763,1912.0,
1264,118.02140808105469,0.3132457733154297,2.8955459594726562,1.169853925704956,1920.0,
1265,-629.9002685546875,0.6798434257507324,0.13830015063285828,1.1648693084716797,1928.0,
1266,40.13908386230469,0.30972743034362793,2.8533082008361816,1.1599452495574951,1936.0,
1267,-209.748779296875,0.5456104874610901,0.0871744155883789,1.1551034450531006,1944.0,
1268,24.553569793701172,0.30640435218811035,2.8096532821655273,1.1503071784973145,1952.0,
1269,-125.7198715209961,0.5204051733016968,0.03867867588996887,1.1455568075180054,1960.0,
1270,17.88279151916504,0.3031582832336426,2.7656168937683105,1.140865683555603,1968.0,
1271,-89.71070861816406,0.5108956098556519,-0.007158607244491577,1.136216163635254,1976.0,
1272,14.172931671142578,0.29996931552886963,2.7202556133270264,1.131606101989746,1984.0,
1273,-69.70089721679688,0.5067129135131836,-0.05021125078201294,1.1270439624786377,1992.0,
1274,11.811298370361328,0.29684019088745117,2.6742334365844727,1.122504472732544,2000.0,
1275,-56.96428680419922,0.505031168460846,-0.09075534343719482,1.1180001497268677,2008.0,
1276,10.178160667419434,0.293790340423584,2.6276440620422363,1.1135183572769165,2016.0,
1277,-48.15057373046875,0.5047492980957031,-0.12858211994171143,1.109066367149353,2024.0,
1278,8.976308822631836,0.2908048629760742,2.5807089805603027,1.1046333312988281,2032.0,
1279,-41.68389892578125,0.5053424835205078,-0.16373860836029053,1.1002216339111328,2040.0,
1280,8.0582914352417,0.2879171371459961,2.5333471298217773,1.0958244800567627,2048.0,
1281,-36.740325927734375,0.5065521597862244,-0.1966269612312317,1.0914390087127686,2056.0,
1282,7.334354877471924,0.28511935472488403,2.4859447479248047,1.0870726108551025,2064.0,
1283,-32.8392333984375,0.5082070231437683,-0.226723313331604,1.0827131271362305,2072.0,
1284,6.747131824493408,0.28242748975753784,2.438384532928467,1.0783710479736328,2080.0,
1285,-29.675601959228516,0.5102206468582153,-0.254518985748291,1.0740383863449097,2088.0,
1286,6.262425899505615,0.2798311412334442,2.390960454940796,1.0697104930877686,2096.0,
1287,-27.066020965576172,0.5124959945678711,-0.2798762321472168,1.065393090248108,2104.0,
1288,5.855568885803223,0.27733758091926575,2.343888759613037,1.0610928535461426,2112.0,
1289,-24.874635696411133,0.5149974226951599,-0.30272746086120605,1.056793212890625,2120.0,
1290,5.509974956512451,0.2749888300895691,2.2968263626098633,1.0525048971176147,2128.0,
1291,-23.003498077392578,0.5176912546157837,-0.3232961893081665,1.0482327938079834,2136.0,
1292,5.207120895385742,0.2727295160293579,2.2502026557922363,1.0439659357070923,2144.0,
1293,-21.39183807373047,0.5205512046813965,-0.34183645248413086,1.0397132635116577,2152.0,
1294,4.945703506469727,0.27059558033943176,2.2042460441589355,1.03548264503479,2160.0,
1295,-19.988086700439453,0.5235264301300049,-0.3580918312072754,1.0312483310699463,2168.0,
1296,4.7165679931640625,0.2685782015323639,2.1588783264160156,1.0270366668701172,2176.0,
1297,-18.75716209411621,0.5265999436378479,-0.37211084365844727,1.022847056388855,2184.0,
1298,4.514213562011719,0.26670771837234497,2.1140036582946777,1.0186744928359985,2192.0,
1299,-17.66431999206543,0.5297678112983704,-0.3842419385910034,1.014511227607727,2200.0,
1300,4.332233428955078,0.264952689409256,2.069889783859253,1.0103763341903687,2208.0,
1301,-16.689311981201172,0.5330251455307007,-0.3943796157836914,1.006260871887207,2216.0,
1302,4.166797637939453,0.26332324743270874,2.0265445709228516,1.002166509628296,2224.0,
1303,-15.814061164855957,0.5363439321517944,-0.4025869369506836,0.9981074333190918,2232.0,
1304,4.020033359527588,0.261811763048172,1.9848840236663818,0.9940652251243591,2240.0,
1305,-15.025455474853516,0.5396933555603027,-0.4099684953689575,0.9900657534599304,2248.0,
1306,3.8864388465881348,0.2604304850101471,1.9433610439300537,0.9860793352127075,2256.0,
1307,-14.309550285339355,0.543074369430542,-0.4146230220794678,0.982133686542511,2264.0,
1308,3.765018939971924,0.2591899335384369,1.9029757976531982,0.9782193899154663,2272.0,
1309,-13.656354904174805,0.546476423740387,-0.4179854393005371,0.9743406176567078,2280.0,
1310,3.6533169746398926,0.2580420970916748,1.863651990890503,0.9704948663711548,2288.0,
1311,-13.05990982055664,0.549888551235199,-0.41988396644592285,0.9666957259178162,2296.0,
1312,3.551516532897949,0.2570308446884155,1.8255003690719604,0.9629383683204651,2304.0,
1313,-12.510515213012695,0.5532991290092468,-0.42029309272766113,0.9592157006263733,2312.0,
1314,3.455303907394409,0.2561277747154236,1.7883611917495728,0.9555377960205078,2320.0,
1315,-12.004655838012695,0.5567114949226379,-0.41959142684936523,0.9518975615501404,2328.0,
1316,3.3666434288024902,0.25533849000930786,1.752496600151062,0.9483016133308411,2336.0,
1317,-11.53732967376709,0.5601047873497009,-0.417574405670166,0.9447536468505859,2344.0,
1318,3.2874066829681396,0.2546355724334717,1.7178741693496704,0.9412610530853271,2352.0,
1319,-11.106119155883789,0.5634393692016602,-0.41442811489105225,0.9378067851066589,2360.0,
1320,3.211498975753784,0.2540617287158966,1.6842544078826904,0.9344097971916199,2368.0,
1321,-10.701601028442383,0.5667592287063599,-0.4102632999420166,0.9310526251792908,2376.0,
1322,3.141294479370117,0.2535780966281891,1.6519842147827148,0.9277483224868774,2384.0,
1323,-10.324520111083984,0.5700363516807556,-0.40517985820770264,0.9244945645332336,2392.0,
1324,3.0740127563476562,0.25317656993865967,1.6207873821258545,0.9213012456893921,2400.0,
1325,-9.973459243774414,0.5732686519622803,-0.39936137199401855,0.9181561470031738,2408.0,
1326,3.012631893157959,0.25285857915878296,1.59120774269104,0.915062427520752,2416.0,
1327,-9.644521713256836,0.5764343738555908,-0.3926992416381836,0.9120230674743652,2424.0,
1328,2.9550981521606445,0.25261950492858887,1.5624672174453735,0.9090282320976257,2432.0,
1329,-9.335586547851562,0.5795386433601379,-0.38524651527404785,0.9060940146446228,2440.0,
1330,2.898268699645996,0.2524562180042267,1.535167932510376,0.9032115936279297,2448.0,
1331,-9.045049667358398,0.5825994610786438,-0.3773024082183838,0.9003742337226868,2456.0,
1332,2.847777843475342,0.2523494362831116,1.5089399814605713,0.8975955843925476,2464.0,
1333,-8.771024703979492,0.5855634212493896,-0.3687272071838379,0.8948639035224915,2472.0,
1334,2.799464225769043,0.25229692459106445,1.4839574098587036,0.8921844363212585,2480.0,
1335,-8.512834548950195,0.5884612202644348,-0.3597893714904785,0.889545202255249,2488.0,
1336,2.7527384757995605,0.2523040771484375,1.4601335525512695,0.886956512928009,2496.0,
1337,-8.267705917358398,0.5912911295890808,-0.3504054546356201,0.8844205737113953,2504.0,
1338,2.708604574203491,0.25234493613243103,1.437424898147583,0.8819168210029602,2512.0,
1339,-8.03648567199707,0.5940424799919128,-0.34075653553009033,0.8794574737548828,2520.0,
1340,2.666527271270752,0.2524203062057495,1.4158618450164795,0.8770362734794617,2528.0,
1341,-7.817566394805908,0.5967089533805847,-0.33089888095855713,0.8746556639671326,2536.0,
1342,2.6277270317077637,0.25252410769462585,1.3953973054885864,0.8723093867301941,2544.0,
1343,-7.609193801879883,0.5993050336837769,-0.3207864761352539,0.8699938654899597,2552.0,
1344,2.590191602706909,0.2526528537273407,1.3760015964508057,0.8677092790603638,2560.0,
1345,-7.4107890129089355,0.6018150448799133,-0.310565710067749,0.865443229675293,2568.0,
1346,2.5536818504333496,0.2527976632118225,1.3576033115386963,0.8632091879844666,2576.0,
1347,-7.221499919891357,0.6042412519454956,-0.30028414726257324,0.860973060131073,2584.0,
1348,2.5196473598480225,0.25293585658073425,1.3402206897735596,0.8587692379951477,2592.0,
1349,-7.042057514190674,0.606590747833252,-0.2899489402770996,0.8565756678581238,2600.0,
1350,2.4865334033966064,0.2530845105648041,1.323762059211731,0.8543786406517029,2608.0,
1351,-6.870745658874512,0.6088706254959106,-0.2797083854675293,0.8521902561187744,2616.0,
1352,2.4550044536590576,0.2532256543636322,1.3082183599472046,0.8500036001205444,2624.0,
1353,-6.7067413330078125,0.6110672950744629,-0.26948094367980957,0.8478049039840698,2632.0,
1354,2.4251582622528076,0.2533479332923889,1.2935808897018433,0.8456010222434998,2640.0,
1355,-6.550523281097412,0.6131899952888489,-0.2593662738800049,0.843380868434906,2648.0,
