n,input_signal,output_freq,output_fft_mag
948,1.1661511052807327e-05,7584.0,4.275791434338316e-05
949,-3.495745113468729e-05,7592.0,4.816860382561572e-05
950,5.614571273326874e-05,7600.0,0.00010391142131993547
951,2.4799837774480693e-05,7608.0,7.307324995053932e-05
952,-2.8104199373046868e-05,7616.0,5.502136627910659e-05
953,8.557020191801712e-05,7624.0,6.859523273305967e-05
954,-1.4829987776465714e-05,7632.0,6.568255048478022e-05
955,3.0418928872677498e-05,7640.0,5.9934518503723666e-05
956,-2.529708763177041e-05,7648.0,0.00011956397793255746
957,-7.470148557331413e-05,7656.0,0.00013237576058600098
958,0.00015013228403404355,7664.0,6.827003380749375e-05
959,-3.1019284506328404e-05,7672.0,3.7543344660662115e-05
960,5.0630758778424934e-05,7680.0,8.616083505330607e-05
961,0.0002145989565178752,7688.0,0.00010327972995582968
962,-0.00024922052398324013,7696.0,0.00017798083717934787
963,7.029360858723521e-05,7704.0,9.791132470127195e-05
964,-4.815955617232248e-05,7712.0,4.299137435737066e-05
965,-0.00013829406816512346,7720.0,0.00012057678395649418
966,5.077506648376584e-05,7728.0,0.00017701779142953455
967,-5.707509262720123e-05,7736.0,0.000231787926168181
968,7.800453022355214e-05,7744.0,0.00021518557332456112
969,4.563596667139791e-05,7752.0,0.00015528300718870014
970,-5.2057774155400693e-05,7760.0,0.0001223559956997633
971,0.00014705343346577138,7768.0,0.0002842199755832553
972,-7.110851584002376e-05,7776.0,0.0007651798659935594
973,-1.027567486744374e-05,7784.0,0.0010306353215128183
974,1.5105033526197076e-06,7792.0,0.010803548619151115
975,-5.2742940169991925e-05,7800.0,0.0012095363344997168
976,1.8490572983864695e-05,7808.0,0.0011353112058714032
977,-3.156685852445662e-05,7816.0,0.000930154521483928
978,3.223832754883915e-05,7824.0,0.0007506450056098402
979,1.7060341633623466e-05,7832.0,0.0004253536753822118
980,2.0238803699612617e-06,7840.0,9.62962003541179e-05
981,7.816558354534209e-05,7848.0,0.00018287150305695832
982,-4.165707287029363e-05,7856.0,0.0002884518471546471
983,2.1770443709101528e-05,7864.0,0.0002324708184460178
984,-9.247829439118505e-06,7872.0,0.00018974354316014796
985,-4.8536010581301525e-05,7880.0,8.716223965166137e-05
986,1.045167664415203e-05,7888.0,6.925247726030648e-05
987,1.721998705761507e-05,7896.0,0.0001574891502968967
988,1.2424658052623272e-05,7904.0,0.0001316545094596222
989,-7.029827884252882e-06,7912.0,0.00015680317301303148
990,2.339963975828141e-05,7920.0,0.0001068965793820098
991,1.2573902495205402e-05,7928.0,5.558315388043411e-05
992,-1.2566766599775292e-05,7936.0,5.768532719230279e-05
993,3.351078703417443e-05,7944.0,0.00011599394929362461
994,-6.661237421212718e-06,7952.0,0.00013405372737906873
995,2.4509854483767413e-05,7960.0,9.583254723111168e-05
996,-2.260082146676723e-05,7968.0,2.9450744477799162e-05
997,-4.605459616868757e-05,7976.0,4.7336248826468363e-05
998,2.30609075515531e-05,7984.0,4.3704832933144644e-05
999,-1.7343347280984744e-05,7992.0,7.747111521894112e-05
1000,2.123628291883506e-06,8000.0,3.618130358518101e-05
1001,2.924174077634234e-05,8008.0,2.569396747276187e-05
1002,-1.6463287465739995e-05,8016.0,3.287617437308654e-05
1003,-3.715376806212589e-06,8024.0,5.253046037978493e-05
1004,-4.664507650886662e-05,8032.0,0.00010503658268135041
1005,4.241404167260043e-05,8040.0,0.00022306798200588673
1006,-9.41240432439372e-06,8048.0,0.00016912179125938565
1007,-2.929025504272431e-05,8056.0,0.0001146650465670973
1008,-6.189191481098533e-06,8064.0,0.00015504282782785594
1009,1.5410252672154456e-05,8072.0,0.00013962668890599161
1010,2.6435815016156994e-05,8080.0,0.00018485088367015123
1011,0.0001240496785612777,8088.0,0.00016138431965373456
1012,-1.2413533113431185e-05,8096.0,0.00017290693358518183
1013,3.5587712773121893e-05,8104.0,5.701326881535351e-05
1014,-4.4835192056780215e-06,8112.0,7.767203351249918e-05
1015,-5.285803854349069e-05,8120.0,0.00012334660277701914
1016,0.00016283226432278752,8128.0,0.00010297226253896952
1017,-1.1800767424574587e-05,8136.0,6.82361496728845e-05
1018,0.00010271636710967869,8144.0,6.182175275171176e-05
1019,1.8834773072740063e-05,8152.0,4.745418482343666e-05
1020,-0.0002279513282701373,8160.0,9.596898598829284e-05
1021,0.00013291570940054953,8168.0,8.45378526719287e-05
1022,5.298549876897596e-05,8176.0,6.162792124086991e-05
1023,2.4076834961306304e-06,8184.0,3.235107578802854e-05
